Date,Country,Distributor,Brand,Operator,Unit Cost,Amount,Unit Price,Sales
08-06-2021,Mexico,Saga Falabella,Nokia,Movistar,365,1,650,650
07-08-2021,El Salvador,Tottus,Nokia,Movistar,365,33,650,21450
16-11-2021,United Kingdom,Metro,Nokia,Movistar,365,11,650,7150
07-04-2019,Denmark,Metro,Nokia,Movistar,365,18,650,11700
14-05-2018,Paraguay,Oeschle,Nokia,Movistar,365,27,650,17550
23-04-2021,Cuba,Plaza Vea,Nokia,Movistar,365,26,650,16900
30-05-2019,Colombia,Oeschle,Nokia,Movistar,365,45,650,29250
27-04-2021,Ireland,Metro,Nokia,Movistar,365,13,650,8450
08-02-2018,Denmark,Plaza Vea,Nokia,Movistar,365,21,650,13650
23-05-2018,France,Ripley,Nokia,Movistar,365,5,650,3250
29-04-2018,Brasil,Saga Falabella,Nokia,Movistar,365,7,650,4550
02-08-2019,Mexico,Ripley,Nokia,Movistar,365,3,650,1950
15-07-2019,Spain,Tottus,Nokia,Movistar,365,36,650,23400
09-12-2020,Portugal,Metro,Nokia,Movistar,365,2,650,1300
14-02-2018,Colombia,Ripley,Nokia,Movistar,365,2,650,1300
03-08-2019,USA,Plaza Vea,Samsung,Bitel,590,21,820,17220
07-05-2019,Switzerland,Tottus,Samsung,Bitel,590,125,820,102500
03-02-2021,Ireland,Tottus,Samsung,Bitel,590,97,820,79540
14-06-2021,Paraguay,Plaza Vea,Samsung,Bitel,590,54,820,44280
14-06-2021,USA,Ripley,Samsung,Bitel,590,42,820,34440
29-07-2021,El Salvador,Plaza Vea,Samsung,Bitel,590,8,820,6560
16-09-2018,Venezuela,Metro,Samsung,Bitel,590,70,820,57400
29-12-2020,Chile,Tottus,Samsung,Bitel,590,15,820,12300
17-02-2020,Peru,Saga Falabella,Samsung,Bitel,590,4,820,3280
03-01-2021,Uruguay,Plaza Vea,Samsung,Bitel,590,87,820,71340
29-12-2018,Uruguay,Metro,Samsung,Bitel,590,21,820,17220
27-02-2019,Canada,Tottus,Samsung,Bitel,590,65,820,53300
28-11-2021,Mexico,Oeschle,Samsung,Bitel,590,44,820,36080
24-08-2021,Spain,Saga Falabella,Samsung,Bitel,590,14,820,11480
26-01-2021,Spain,Saga Falabella,Samsung,Bitel,590,25,820,20500
15-02-2019,Chile,Oeschle,Samsung,Bitel,590,41,820,33620
13-10-2021,United Kingdom,Saga Falabella,Samsung,Bitel,590,4,820,3280
20-11-2018,France,Metro,Samsung,Bitel,590,46,820,37720
18-12-2020,Switzerland,Ripley,Samsung,Bitel,590,26,820,21320
08-11-2021,Spain,Tottus,Samsung,Bitel,590,31,820,25420
16-03-2020,Colombia,Plaza Vea,Samsung,Bitel,590,52,820,42640
17-08-2021,Mexico,Saga Falabella,Samsung,Bitel,590,22,820,18040
23-06-2019,United Kingdom,Metro,Samsung,Bitel,590,70,820,57400
20-12-2018,Colombia,Metro,Samsung,Bitel,590,4,820,3280
22-11-2018,Guatemala,Oeschle,Samsung,Bitel,590,114,820,93480
08-07-2018,United Kingdom,Ripley,Samsung,Bitel,590,40,820,32800
06-01-2021,Denmark,Tottus,Samsung,Bitel,590,177,820,145140
20-05-2021,USA,Metro,Samsung,Bitel,590,16,820,13120
19-08-2021,France,Tottus,Samsung,Bitel,590,136,820,111520
11-05-2018,Cuba,Tottus,Samsung,Bitel,590,10,820,8200
10-07-2019,Chile,Saga Falabella,Samsung,Bitel,590,5,820,4100
24-09-2019,Denmark,Metro,Samsung,Bitel,590,77,820,63140
20-11-2020,Germany,Ripley,Samsung,Bitel,590,8,820,6560
25-11-2019,Jamaica,Metro,Samsung,Bitel,590,79,820,64780
01-06-2021,Canada,Saga Falabella,Samsung,Bitel,590,27,820,22140
07-09-2020,Brasil,Metro,Samsung,Bitel,590,22,820,18040
18-04-2018,Canada,Metro,Samsung,Bitel,590,59,820,48380
16-02-2021,Ireland,Oeschle,Samsung,Bitel,590,121,820,99220
13-06-2018,United Kingdom,Saga Falabella,Samsung,Bitel,590,29,820,23780
30-05-2020,Brasil,Saga Falabella,Samsung,Bitel,590,3,820,2460
08-07-2020,Chile,Metro,Samsung,Bitel,590,65,820,53300
21-06-2019,Ireland,Oeschle,Samsung,Bitel,590,57,820,46740
28-06-2020,Germany,Oeschle,Samsung,Bitel,590,70,820,57400
05-04-2018,Cuba,Oeschle,Samsung,Bitel,590,92,820,75440
19-04-2021,France,Tottus,Samsung,Bitel,590,53,820,43460
24-11-2021,Spain,Ripley,Samsung,Bitel,590,1,820,820
31-10-2021,Ireland,Metro,Samsung,Bitel,590,53,820,43460
31-01-2021,Mexico,Saga Falabella,Samsung,Bitel,590,11,820,9020
27-11-2021,Switzerland,Plaza Vea,Samsung,Bitel,590,107,820,87740
15-02-2021,Mexico,Metro,Samsung,Bitel,590,71,820,58220
12-05-2019,Germany,Metro,Samsung,Bitel,590,59,820,48380
07-05-2020,Guatemala,Tottus,Samsung,Bitel,590,17,820,13940
09-11-2021,Guatemala,Plaza Vea,Samsung,Bitel,590,83,820,68060
25-02-2018,Cuba,Tottus,Samsung,Bitel,590,119,820,97580
23-09-2021,El Salvador,Plaza Vea,Samsung,Bitel,590,48,820,39360
03-08-2019,USA,Plaza Vea,Samsung,Bitel,590,21,820,17220
07-05-2019,Switzerland,Tottus,Samsung,Bitel,590,125,820,102500
03-02-2021,Ireland,Tottus,Samsung,Bitel,590,97,820,79540
14-06-2021,Paraguay,Plaza Vea,Samsung,Bitel,590,54,820,44280
14-06-2021,USA,Ripley,Samsung,Bitel,590,42,820,34440
29-07-2021,El Salvador,Plaza Vea,Samsung,Bitel,590,8,820,6560
16-09-2018,Venezuela,Metro,Samsung,Bitel,590,70,820,57400
29-12-2020,Chile,Tottus,Samsung,Bitel,590,15,820,12300
17-02-2020,Peru,Saga Falabella,Samsung,Bitel,590,4,820,3280
03-01-2021,Uruguay,Plaza Vea,Samsung,Bitel,590,87,820,71340
29-12-2018,Uruguay,Metro,Samsung,Bitel,590,21,820,17220
27-02-2019,Canada,Tottus,Samsung,Bitel,590,65,820,53300
28-11-2021,Mexico,Oeschle,Samsung,Bitel,590,44,820,36080
24-08-2021,Spain,Saga Falabella,Samsung,Bitel,590,14,820,11480
26-01-2021,Spain,Saga Falabella,Samsung,Bitel,590,25,820,20500
15-02-2019,Chile,Oeschle,Samsung,Bitel,590,41,820,33620
13-10-2021,United Kingdom,Saga Falabella,Samsung,Bitel,590,4,820,3280
20-11-2018,France,Metro,Samsung,Bitel,590,46,820,37720
18-12-2020,Switzerland,Ripley,Samsung,Bitel,590,26,820,21320
08-11-2021,Spain,Tottus,Samsung,Bitel,590,31,820,25420
16-03-2020,Colombia,Plaza Vea,Samsung,Bitel,590,52,820,42640
17-08-2021,Mexico,Saga Falabella,Samsung,Bitel,590,22,820,18040
23-06-2019,United Kingdom,Metro,Samsung,Bitel,590,70,820,57400
20-12-2018,Colombia,Metro,Samsung,Bitel,590,4,820,3280
22-11-2018,Guatemala,Oeschle,Samsung,Bitel,590,114,820,93480
08-07-2018,United Kingdom,Ripley,Samsung,Bitel,590,40,820,32800
06-01-2021,Denmark,Tottus,Samsung,Bitel,590,177,820,145140
20-05-2021,USA,Metro,Samsung,Bitel,590,16,820,13120
19-08-2021,France,Tottus,Samsung,Bitel,590,136,820,111520
11-05-2018,Cuba,Tottus,Samsung,Bitel,590,10,820,8200
10-07-2019,Chile,Saga Falabella,Samsung,Bitel,590,5,820,4100
24-09-2019,Denmark,Metro,Samsung,Bitel,590,77,820,63140
20-11-2020,Germany,Ripley,Samsung,Bitel,590,8,820,6560
25-11-2019,Jamaica,Metro,Samsung,Bitel,590,79,820,64780
01-06-2021,Canada,Saga Falabella,Samsung,Bitel,590,27,820,22140
07-09-2020,Brasil,Metro,Samsung,Bitel,590,22,820,18040
18-04-2018,Canada,Metro,Samsung,Bitel,590,59,820,48380
16-02-2021,Ireland,Oeschle,Samsung,Bitel,590,121,820,99220
13-06-2018,United Kingdom,Saga Falabella,Samsung,Bitel,590,29,820,23780
30-05-2020,Brasil,Saga Falabella,Samsung,Bitel,590,3,820,2460
08-07-2020,Chile,Metro,Samsung,Bitel,590,65,820,53300
21-06-2019,Ireland,Oeschle,Samsung,Bitel,590,57,820,46740
28-06-2020,Germany,Oeschle,Samsung,Bitel,590,70,820,57400
05-04-2018,Cuba,Oeschle,Samsung,Bitel,590,92,820,75440
19-04-2021,France,Tottus,Samsung,Bitel,590,53,820,43460
24-11-2021,Spain,Ripley,Samsung,Bitel,590,1,820,820
31-10-2021,Ireland,Metro,Samsung,Bitel,590,53,820,43460
31-01-2021,Mexico,Saga Falabella,Samsung,Bitel,590,11,820,9020
27-11-2021,Switzerland,Plaza Vea,Samsung,Bitel,590,107,820,87740
15-02-2021,Mexico,Metro,Samsung,Bitel,590,71,820,58220
12-05-2019,Germany,Metro,Samsung,Bitel,590,59,820,48380
07-05-2020,Guatemala,Tottus,Samsung,Bitel,590,17,820,13940
09-11-2021,Guatemala,Plaza Vea,Samsung,Bitel,590,83,820,68060
25-02-2018,Cuba,Tottus,Samsung,Bitel,590,119,820,97580
23-09-2021,El Salvador,Plaza Vea,Samsung,Bitel,590,48,820,39360
04-02-2018,United Kingdom,Metro,Samsung,Tuenti,590,142,820,116440
12-07-2021,Mexico,Ripley,Samsung,Tuenti,590,79,820,64780
09-02-2021,Spain,Plaza Vea,Samsung,Tuenti,590,27,820,22140
25-12-2018,Cuba,Tottus,Samsung,Tuenti,590,99,820,81180
03-03-2019,Portugal,Ripley,Samsung,Tuenti,590,5,820,4100
11-06-2020,Canada,Oeschle,Samsung,Tuenti,590,223,820,182860
22-01-2020,Bolivia,Saga Falabella,Samsung,Tuenti,590,42,820,34440
06-04-2019,Canada,Ripley,Samsung,Tuenti,590,5,820,4100
31-07-2021,Bolivia,Tottus,Samsung,Tuenti,590,52,820,42640
19-04-2021,Uruguay,Oeschle,Samsung,Tuenti,590,69,820,56580
17-10-2018,France,Tottus,Samsung,Tuenti,590,49,820,40180
10-02-2021,Uruguay,Oeschle,Samsung,Tuenti,590,69,820,56580
28-03-2020,Cuba,Plaza Vea,Samsung,Tuenti,590,88,820,72160
30-06-2019,El Salvador,Metro,Samsung,Tuenti,590,18,820,14760
12-04-2021,Portugal,Ripley,Samsung,Tuenti,590,23,820,18860
18-12-2019,United Kingdom,Saga Falabella,Samsung,Tuenti,590,1,820,820
17-03-2019,Germany,Plaza Vea,Samsung,Tuenti,590,27,820,22140
22-06-2019,Portugal,Tottus,Samsung,Tuenti,590,82,820,67240
18-12-2021,Ireland,Oeschle,Samsung,Tuenti,590,219,820,179580
30-07-2021,Denmark,Tottus,Samsung,Tuenti,590,235,820,192700
12-12-2018,Germany,Oeschle,Samsung,Tuenti,590,58,820,47560
13-11-2021,Brasil,Tottus,Samsung,Tuenti,590,58,820,47560
06-09-2019,Mexico,Oeschle,Samsung,Tuenti,590,107,820,87740
15-02-2020,USA,Ripley,Samsung,Tuenti,590,96,820,78720
15-11-2020,Jamaica,Tottus,Samsung,Tuenti,590,139,820,113980
02-02-2020,El Salvador,Oeschle,Samsung,Tuenti,590,115,820,94300
18-01-2021,Portugal,Tottus,Samsung,Tuenti,590,62,820,50840
08-04-2020,Portugal,Tottus,Samsung,Tuenti,590,140,820,114800
17-02-2021,Uruguay,Metro,Samsung,Tuenti,590,111,820,91020
18-08-2020,Canada,Ripley,Samsung,Tuenti,590,71,820,58220
14-04-2018,Portugal,Saga Falabella,Samsung,Tuenti,590,1,820,820
05-04-2019,Paraguay,Tottus,Samsung,Tuenti,590,241,820,197620
10-08-2021,United Kingdom,Metro,Samsung,Tuenti,590,110,820,90200
01-10-2019,Argentina,Plaza Vea,Samsung,Tuenti,590,105,820,86100
13-08-2021,Brasil,Ripley,Samsung,Tuenti,590,71,820,58220
16-12-2019,Jamaica,Oeschle,Samsung,Tuenti,590,25,820,20500
27-07-2020,Portugal,Ripley,Samsung,Tuenti,590,30,820,24600
22-04-2018,El Salvador,Metro,Samsung,Tuenti,590,36,820,29520
29-10-2019,Denmark,Plaza Vea,Samsung,Tuenti,590,49,820,40180
06-01-2020,USA,Tottus,Samsung,Tuenti,590,270,820,221400
23-12-2020,Portugal,Tottus,Samsung,Tuenti,590,192,820,157440
15-10-2021,Switzerland,Ripley,Samsung,Tuenti,590,82,820,67240
10-08-2021,Chile,Oeschle,Samsung,Tuenti,590,63,820,51660
31-12-2021,Portugal,Metro,Samsung,Tuenti,590,30,820,24600
28-09-2020,El Salvador,Metro,Samsung,Tuenti,590,76,820,62320
31-07-2018,United Kingdom,Saga Falabella,Samsung,Tuenti,590,45,820,36900
19-02-2019,Mexico,Saga Falabella,Samsung,Tuenti,590,11,820,9020
19-09-2020,Cuba,Saga Falabella,Samsung,Tuenti,590,34,820,27880
19-03-2021,Chile,Ripley,Samsung,Tuenti,590,46,820,37720
25-02-2021,Jamaica,Oeschle,Samsung,Tuenti,590,144,820,118080
19-06-2019,Portugal,Ripley,Samsung,Tuenti,590,1,820,820
08-04-2018,El Salvador,Tottus,Samsung,Tuenti,590,295,820,241900
15-02-2019,Spain,Oeschle,Samsung,Tuenti,590,24,820,19680
14-07-2018,Guatemala,Tottus,Samsung,Tuenti,590,29,820,23780
20-09-2018,Jamaica,Saga Falabella,Samsung,Tuenti,590,43,820,35260
28-11-2020,Guatemala,Saga Falabella,Samsung,Tuenti,590,32,820,26240
04-02-2018,United Kingdom,Metro,Samsung,Tuenti,590,142,820,116440
12-07-2021,Mexico,Ripley,Samsung,Tuenti,590,79,820,64780
09-02-2021,Spain,Plaza Vea,Samsung,Tuenti,590,27,820,22140
25-12-2018,Cuba,Tottus,Samsung,Tuenti,590,99,820,81180
03-03-2019,Portugal,Ripley,Samsung,Tuenti,590,5,820,4100
11-06-2020,Canada,Oeschle,Samsung,Tuenti,590,223,820,182860
22-01-2020,Bolivia,Saga Falabella,Samsung,Tuenti,590,42,820,34440
06-04-2019,Canada,Ripley,Samsung,Tuenti,590,5,820,4100
31-07-2021,Bolivia,Tottus,Samsung,Tuenti,590,52,820,42640
19-04-2021,Uruguay,Oeschle,Samsung,Tuenti,590,69,820,56580
17-10-2018,France,Tottus,Samsung,Tuenti,590,49,820,40180
10-02-2021,Uruguay,Oeschle,Samsung,Tuenti,590,69,820,56580
28-03-2020,Cuba,Plaza Vea,Samsung,Tuenti,590,88,820,72160
30-06-2019,El Salvador,Metro,Samsung,Tuenti,590,18,820,14760
12-04-2021,Portugal,Ripley,Samsung,Tuenti,590,23,820,18860
18-12-2019,United Kingdom,Saga Falabella,Samsung,Tuenti,590,1,820,820
17-03-2019,Germany,Plaza Vea,Samsung,Tuenti,590,27,820,22140
22-06-2019,Portugal,Tottus,Samsung,Tuenti,590,82,820,67240
18-12-2021,Ireland,Oeschle,Samsung,Tuenti,590,219,820,179580
30-07-2021,Denmark,Tottus,Samsung,Tuenti,590,235,820,192700
12-12-2018,Germany,Oeschle,Samsung,Tuenti,590,58,820,47560
13-11-2021,Brasil,Tottus,Samsung,Tuenti,590,58,820,47560
06-09-2019,Mexico,Oeschle,Samsung,Tuenti,590,107,820,87740
15-02-2020,USA,Ripley,Samsung,Tuenti,590,96,820,78720
15-11-2020,Jamaica,Tottus,Samsung,Tuenti,590,139,820,113980
02-02-2020,El Salvador,Oeschle,Samsung,Tuenti,590,115,820,94300
18-01-2021,Portugal,Tottus,Samsung,Tuenti,590,62,820,50840
08-04-2020,Portugal,Tottus,Samsung,Tuenti,590,140,820,114800
17-02-2021,Uruguay,Metro,Samsung,Tuenti,590,111,820,91020
18-08-2020,Canada,Ripley,Samsung,Tuenti,590,71,820,58220
14-04-2018,Portugal,Saga Falabella,Samsung,Tuenti,590,1,820,820
05-04-2019,Paraguay,Tottus,Samsung,Tuenti,590,241,820,197620
10-08-2021,United Kingdom,Metro,Samsung,Tuenti,590,110,820,90200
01-10-2019,Argentina,Plaza Vea,Samsung,Tuenti,590,105,820,86100
13-08-2021,Brasil,Ripley,Samsung,Tuenti,590,71,820,58220
16-12-2019,Jamaica,Oeschle,Samsung,Tuenti,590,25,820,20500
27-07-2020,Portugal,Ripley,Samsung,Tuenti,590,30,820,24600
22-04-2018,El Salvador,Metro,Samsung,Tuenti,590,36,820,29520
29-10-2019,Denmark,Plaza Vea,Samsung,Tuenti,590,49,820,40180
06-01-2020,USA,Tottus,Samsung,Tuenti,590,270,820,221400
23-12-2020,Portugal,Tottus,Samsung,Tuenti,590,192,820,157440
15-10-2021,Switzerland,Ripley,Samsung,Tuenti,590,82,820,67240
10-08-2021,Chile,Oeschle,Samsung,Tuenti,590,63,820,51660
31-12-2021,Portugal,Metro,Samsung,Tuenti,590,30,820,24600
28-09-2020,El Salvador,Metro,Samsung,Tuenti,590,76,820,62320
31-07-2018,United Kingdom,Saga Falabella,Samsung,Tuenti,590,45,820,36900
19-02-2019,Mexico,Saga Falabella,Samsung,Tuenti,590,11,820,9020
19-09-2020,Cuba,Saga Falabella,Samsung,Tuenti,590,34,820,27880
19-03-2021,Chile,Ripley,Samsung,Tuenti,590,46,820,37720
25-02-2021,Jamaica,Oeschle,Samsung,Tuenti,590,144,820,118080
19-06-2019,Portugal,Ripley,Samsung,Tuenti,590,1,820,820
08-04-2018,El Salvador,Tottus,Samsung,Tuenti,590,295,820,241900
15-02-2019,Spain,Oeschle,Samsung,Tuenti,590,24,820,19680
14-07-2018,Guatemala,Tottus,Samsung,Tuenti,590,29,820,23780
20-09-2018,Jamaica,Saga Falabella,Samsung,Tuenti,590,43,820,35260
28-11-2020,Guatemala,Saga Falabella,Samsung,Tuenti,590,32,820,26240
18-10-2019,Portugal,Oeschle,Samsung,Entel,590,39,820,31980
08-11-2019,Ireland,Oeschle,Samsung,Entel,590,43,820,35260
27-06-2018,Chile,Oeschle,Samsung,Entel,590,139,820,113980
20-07-2019,Jamaica,Tottus,Samsung,Entel,590,173,820,141860
20-01-2021,Denmark,Metro,Samsung,Entel,590,31,820,25420
29-01-2018,Ireland,Saga Falabella,Samsung,Entel,590,11,820,9020
16-05-2018,Guatemala,Tottus,Samsung,Entel,590,26,820,21320
08-10-2020,Portugal,Metro,Samsung,Entel,590,2,820,1640
14-10-2019,Denmark,Tottus,Samsung,Entel,590,92,820,75440
07-12-2019,Guatemala,Oeschle,Samsung,Entel,590,18,820,14760
27-05-2021,Peru,Saga Falabella,Samsung,Entel,590,22,820,18040
16-04-2020,Germany,Oeschle,Samsung,Entel,590,17,820,13940
01-12-2018,Argentina,Metro,Samsung,Entel,590,10,820,8200
21-05-2021,Peru,Oeschle,Samsung,Entel,590,32,820,26240
17-11-2019,El Salvador,Saga Falabella,Samsung,Entel,590,4,820,3280
19-04-2021,Argentina,Metro,Samsung,Entel,590,75,820,61500
28-07-2019,Jamaica,Metro,Samsung,Entel,590,29,820,23780
30-03-2021,Brasil,Plaza Vea,Samsung,Entel,590,33,820,27060
30-04-2020,Canada,Tottus,Samsung,Entel,590,55,820,45100
16-08-2021,Chile,Tottus,Samsung,Entel,590,110,820,90200
13-06-2020,Argentina,Oeschle,Samsung,Entel,590,65,820,53300
06-06-2021,Germany,Plaza Vea,Samsung,Entel,590,108,820,88560
08-05-2021,Switzerland,Plaza Vea,Samsung,Entel,590,86,820,70520
12-09-2020,Brasil,Ripley,Samsung,Entel,590,60,820,49200
08-09-2021,Chile,Metro,Samsung,Entel,590,20,820,16400
26-10-2019,Colombia,Ripley,Samsung,Entel,590,42,820,34440
31-03-2020,Switzerland,Metro,Samsung,Entel,590,56,820,45920
10-05-2021,Brasil,Oeschle,Samsung,Entel,590,181,820,148420
11-05-2019,Paraguay,Tottus,Samsung,Entel,590,202,820,165640
30-10-2021,Ireland,Plaza Vea,Samsung,Entel,590,6,820,4920
23-09-2021,Bolivia,Oeschle,Samsung,Entel,590,194,820,159080
18-04-2019,Argentina,Metro,Samsung,Entel,590,114,820,93480
21-08-2019,Portugal,Ripley,Samsung,Entel,590,42,820,34440
26-08-2021,Denmark,Ripley,Samsung,Entel,590,64,820,52480
19-05-2019,Chile,Metro,Samsung,Entel,590,9,820,7380
19-01-2021,Colombia,Oeschle,Samsung,Entel,590,149,820,122180
05-08-2019,Uruguay,Oeschle,Samsung,Entel,590,171,820,140220
10-01-2020,Peru,Oeschle,Samsung,Entel,590,2,820,1640
17-08-2018,Paraguay,Tottus,Samsung,Entel,590,125,820,102500
12-09-2019,El Salvador,Ripley,Samsung,Entel,590,11,820,9020
25-01-2019,Portugal,Oeschle,Samsung,Entel,590,44,820,36080
17-07-2021,Bolivia,Metro,Samsung,Entel,590,115,820,94300
19-08-2021,Portugal,Ripley,Samsung,Entel,590,16,820,13120
27-08-2018,Uruguay,Oeschle,Samsung,Entel,590,36,820,29520
09-09-2021,Canada,Saga Falabella,Samsung,Entel,590,29,820,23780
23-04-2021,Uruguay,Plaza Vea,Samsung,Entel,590,62,820,50840
28-09-2020,Peru,Oeschle,Samsung,Entel,590,116,820,95120
07-06-2021,El Salvador,Metro,Samsung,Entel,590,109,820,89380
29-06-2018,Peru,Metro,Samsung,Entel,590,11,820,9020
21-05-2021,Uruguay,Tottus,Samsung,Entel,590,30,820,24600
11-11-2021,Switzerland,Oeschle,Samsung,Entel,590,108,820,88560
16-07-2021,Peru,Oeschle,Samsung,Entel,590,137,820,112340
06-04-2020,Ireland,Tottus,Samsung,Entel,590,212,820,173840
23-08-2021,Germany,Saga Falabella,Samsung,Entel,590,17,820,13940
08-02-2019,Cuba,Oeschle,Samsung,Entel,590,46,820,37720
14-08-2021,Bolivia,Tottus,Samsung,Entel,590,34,820,27880
07-03-2021,Venezuela,Oeschle,Samsung,Entel,590,193,820,158260
15-07-2021,Brasil,Ripley,Samsung,Entel,590,11,820,9020
16-09-2020,Portugal,Plaza Vea,Samsung,Entel,590,107,820,87740
18-10-2019,Portugal,Oeschle,Samsung,Entel,590,39,820,31980
08-11-2019,Ireland,Oeschle,Samsung,Entel,590,43,820,35260
27-06-2018,Chile,Oeschle,Samsung,Entel,590,139,820,113980
20-07-2019,Jamaica,Tottus,Samsung,Entel,590,173,820,141860
20-01-2021,Denmark,Metro,Samsung,Entel,590,31,820,25420
29-01-2018,Ireland,Saga Falabella,Samsung,Entel,590,11,820,9020
16-05-2018,Guatemala,Tottus,Samsung,Entel,590,26,820,21320
08-10-2020,Portugal,Metro,Samsung,Entel,590,2,820,1640
14-10-2019,Denmark,Tottus,Samsung,Entel,590,92,820,75440
07-12-2019,Guatemala,Oeschle,Samsung,Entel,590,18,820,14760
27-05-2021,Peru,Saga Falabella,Samsung,Entel,590,22,820,18040
16-04-2020,Germany,Oeschle,Samsung,Entel,590,17,820,13940
01-12-2018,Argentina,Metro,Samsung,Entel,590,10,820,8200
21-05-2021,Peru,Oeschle,Samsung,Entel,590,32,820,26240
17-11-2019,El Salvador,Saga Falabella,Samsung,Entel,590,4,820,3280
19-04-2021,Argentina,Metro,Samsung,Entel,590,75,820,61500
28-07-2019,Jamaica,Metro,Samsung,Entel,590,29,820,23780
30-03-2021,Brasil,Plaza Vea,Samsung,Entel,590,33,820,27060
30-04-2020,Canada,Tottus,Samsung,Entel,590,55,820,45100
16-08-2021,Chile,Tottus,Samsung,Entel,590,110,820,90200
13-06-2020,Argentina,Oeschle,Samsung,Entel,590,65,820,53300
06-06-2021,Germany,Plaza Vea,Samsung,Entel,590,108,820,88560
08-05-2021,Switzerland,Plaza Vea,Samsung,Entel,590,86,820,70520
12-09-2020,Brasil,Ripley,Samsung,Entel,590,60,820,49200
08-09-2021,Chile,Metro,Samsung,Entel,590,20,820,16400
26-10-2019,Colombia,Ripley,Samsung,Entel,590,42,820,34440
31-03-2020,Switzerland,Metro,Samsung,Entel,590,56,820,45920
10-05-2021,Brasil,Oeschle,Samsung,Entel,590,181,820,148420
11-05-2019,Paraguay,Tottus,Samsung,Entel,590,202,820,165640
30-10-2021,Ireland,Plaza Vea,Samsung,Entel,590,6,820,4920
23-09-2021,Bolivia,Oeschle,Samsung,Entel,590,194,820,159080
18-04-2019,Argentina,Metro,Samsung,Entel,590,114,820,93480
21-08-2019,Portugal,Ripley,Samsung,Entel,590,42,820,34440
26-08-2021,Denmark,Ripley,Samsung,Entel,590,64,820,52480
19-05-2019,Chile,Metro,Samsung,Entel,590,9,820,7380
19-01-2021,Colombia,Oeschle,Samsung,Entel,590,149,820,122180
05-08-2019,Uruguay,Oeschle,Samsung,Entel,590,171,820,140220
10-01-2020,Peru,Oeschle,Samsung,Entel,590,2,820,1640
17-08-2018,Paraguay,Tottus,Samsung,Entel,590,125,820,102500
12-09-2019,El Salvador,Ripley,Samsung,Entel,590,11,820,9020
25-01-2019,Portugal,Oeschle,Samsung,Entel,590,44,820,36080
17-07-2021,Bolivia,Metro,Samsung,Entel,590,115,820,94300
19-08-2021,Portugal,Ripley,Samsung,Entel,590,16,820,13120
27-08-2018,Uruguay,Oeschle,Samsung,Entel,590,36,820,29520
09-09-2021,Canada,Saga Falabella,Samsung,Entel,590,29,820,23780
23-04-2021,Uruguay,Plaza Vea,Samsung,Entel,590,62,820,50840
28-09-2020,Peru,Oeschle,Samsung,Entel,590,116,820,95120
07-06-2021,El Salvador,Metro,Samsung,Entel,590,109,820,89380
29-06-2018,Peru,Metro,Samsung,Entel,590,11,820,9020
21-05-2021,Uruguay,Tottus,Samsung,Entel,590,30,820,24600
11-11-2021,Switzerland,Oeschle,Samsung,Entel,590,108,820,88560
16-07-2021,Peru,Oeschle,Samsung,Entel,590,137,820,112340
06-04-2020,Ireland,Tottus,Samsung,Entel,590,212,820,173840
23-08-2021,Germany,Saga Falabella,Samsung,Entel,590,17,820,13940
08-02-2019,Cuba,Oeschle,Samsung,Entel,590,46,820,37720
14-08-2021,Bolivia,Tottus,Samsung,Entel,590,34,820,27880
07-03-2021,Venezuela,Oeschle,Samsung,Entel,590,193,820,158260
15-07-2021,Brasil,Ripley,Samsung,Entel,590,11,820,9020
16-09-2020,Portugal,Plaza Vea,Samsung,Entel,590,107,820,87740
27-10-2019,El Salvador,Plaza Vea,Samsung,Claro,590,76,820,62320
19-08-2019,Uruguay,Oeschle,Samsung,Claro,590,1,820,820
13-04-2020,El Salvador,Metro,Samsung,Claro,590,16,820,13120
24-07-2018,Chile,Oeschle,Samsung,Claro,590,38,820,31160
18-11-2019,United Kingdom,Ripley,Samsung,Claro,590,7,820,5740
13-09-2019,Denmark,Saga Falabella,Samsung,Claro,590,12,820,9840
15-05-2020,United Kingdom,Metro,Samsung,Claro,590,24,820,19680
02-08-2019,Colombia,Saga Falabella,Samsung,Claro,590,6,820,4920
28-10-2018,France,Saga Falabella,Samsung,Claro,590,4,820,3280
07-11-2021,Peru,Ripley,Samsung,Claro,590,15,820,12300
21-01-2021,Colombia,Tottus,Samsung,Claro,590,85,820,69700
26-09-2021,Brasil,Metro,Samsung,Claro,590,30,820,24600
30-08-2020,Cuba,Plaza Vea,Samsung,Claro,590,64,820,52480
09-10-2021,Argentina,Ripley,Samsung,Claro,590,26,820,21320
18-01-2019,Mexico,Saga Falabella,Samsung,Claro,590,13,820,10660
07-03-2018,Argentina,Saga Falabella,Samsung,Claro,590,6,820,4920
10-04-2020,Guatemala,Saga Falabella,Samsung,Claro,590,6,820,4920
04-01-2020,France,Tottus,Samsung,Claro,590,86,820,70520
17-12-2021,Germany,Saga Falabella,Samsung,Claro,590,1,820,820
13-08-2019,Portugal,Oeschle,Samsung,Claro,590,98,820,80360
12-11-2021,USA,Tottus,Samsung,Claro,590,17,820,13940
03-06-2021,Germany,Saga Falabella,Samsung,Claro,590,11,820,9020
02-07-2021,Brasil,Ripley,Samsung,Claro,590,15,820,12300
27-10-2019,Venezuela,Ripley,Samsung,Claro,590,12,820,9840
25-02-2019,Spain,Plaza Vea,Samsung,Claro,590,65,820,53300
